Station_Id_C,Station_Id_d,Lat,Lon,Year,Mon,Day,Hour,WIN_S_Avg_2mi,WIN_D_Avg_2mi,PRE_1h,Q_PRE_1h,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_S_INST_Max_OTime,PRS_Sea,TEM,RHU,DPT
V0218,860218,35.0294,108.09,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,26.9,999999,999999
V7340,867340,34.3597,107.1936,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,28.1,999999,999999
W3701,873701,37.4667,103.7858,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,32.4,999999,999999
56082,56082,34.5903,103.4994,2021,7,20,10,4.4,203,0,0,10,188,951,996.7,24.4,36,8.4
V6838,866838,33.5872,107.4744,2021,7,20,10,0,999017,0,0,0,999017,901,1003.8,19.9,100,19.9
V6705,866705,33.5153,107.2028,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,27.6,999999,999999
V7328,867328,34.5036,107.3431,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,26.8,999999,999999
53910,53910,35.6633,106.2,2021,7,20,10,6.4,146,0,0,10.6,65,913,1005.9,14.3,80,10.9
V8551,868551,34.4764,109.3675,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,27.4,999999,999999
V3020,863020,34.5458,109.5631,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,27.8,999999,999999
B7521,667521,36.8267,112.9167,2021,7,20,10,1.7,97,0,0,4.9,67,945,999999,21,999999,999999
V8435,868435,34.2578,109.5069,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,23.7,999999,999999
B7546,667546,36.6006,112.6675,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,19.8,999999,999999
B7548,667548,36.9075,112.6008,2021,7,20,10,0.8,81,0,0,3.4,136,915,1011.2,20.3,77,16.1
52985,52985,35.4125,103.3394,2021,7,20,10,2.5,175,0,0,5.7,156,907,997.7,27.4,37,11.4
53880,53880,36.3361,113.2314,2021,7,20,10,2.8,77,1.4,0,7.7,99,954,1010.7,17.3,93,16.2
C2127,672127,42.4519,114.4228,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,29,999999,999999
W5306,875306,34.9003,105.1839,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,28.5,999999,999999
W6144,876144,33.5703,105.5092,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,31.2,999999,999999
B5211,665211,39.5397,114.4136,2021,7,20,10,1.8,164,0,0,3.7,186,908,1012.1,21.9,73,16.8
O3674,793674,35.2889,113.6417,2021,7,20,10,6.7,36,5.8,0,9.9,30,917,999999,21.4,99,21.2
C2034,672034,45.2131,114.6125,2021,7,20,10,4.8,161,0,0,6.8,160,914,1006.3,28.8,37,12.7
O3637,793637,35.41,114.0539,2021,7,20,10,999999,999999,5,0,999999,999999,999999,999999,999999,999999,999999
C2044,672044,44.6728,112.2389,2021,7,20,10,7.2,158,0,0,11.4,171,939,999999,33.2,999999,999999
O4386,794386,34.2617,110.6067,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C2046,672046,43.3767,114.4147,2021,7,20,10,4.9,160,0,0,8,177,909,1005.2,32.1,35,14.7
O7007,797007,33.6244,111.4558,2021,7,20,10,0.9,222,0,0,1.6,206,910,1004.3,25.9,84,23
O6242,796242,33.99,113.2,2021,7,20,10,999999,999999,18.6,0,999999,999999,999999,999999,999999,999999,999999
O3684,793684,35.18,113.655,2021,7,20,10,999999,999999,4.9,0,999999,999999,999999,999999,999999,999999,999999
O6219,796219,33.9839,112.7592,2021,7,20,10,999999,999999,21.2,0,999999,999999,999999,999999,999999,999999,999999
O6086,796086,33.8486,114.22,2021,7,20,10,3.4,58,0,0,6.5,98,903,1005.1,28.6,93,27.3
O5996,795996,34.0958,113.8447,2021,7,20,10,0,999017,0,0,2,102,915,999999,26.9,999999,999999
O4317,794317,33.9586,111.0258,2021,7,20,10,3,28,0,0,6.4,349,1000,1008.1,22.1,88,20
O5928,795928,34.2442,113.1333,2021,7,20,10,999999,999999,1,0,999999,999999,999999,999999,999999,999999,999999
B5700,665700,38.9481,112.8458,2021,7,20,10,3.2,213,0,0,6.9,206,908,999999,26.3,999999,999999
O6591,796591,33.835,114.3678,2021,7,20,10,2.7,44,0,0,6.4,36,911,999999,28.7,999999,999999
O6574,796574,33.8511,114.4297,2021,7,20,10,1.5,91,0,0,4.2,70,919,999999,29,999999,999999
O2263,792263,34.8183,113.5542,2021,7,20,10,0.7,3,33.3,0,3.8,6,933,999999,22.7,999999,999999
O4758,794758,34.46,112.38,2021,7,20,10,999999,999999,0.1,0,999999,999999,999999,999999,999999,999999,999999
O6130,796130,34.1719,112.9028,2021,7,20,10,1.6,266,1.3,0,2.6,312,926,1003.2,24.1,96,23.4
C3025,673025,39.75,109.9333,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,27.4,999999,999999
O6119,796119,34.2422,113.0414,2021,7,20,10,0.8,310,0.5,0,2.5,234,901,999999,23.7,999999,999999
O5136,795136,34.8733,113.6525,2021,7,20,10,1,186,16,0,4.3,79,940,999999,22.8,999999,999999
O5155,795155,34.8553,113.6503,2021,7,20,10,1,252,25.8,0,5.7,284,944,1006.4,22.9,98,22.6
O6198,796198,33.67,112.6383,2021,7,20,10,1.1,320,0,0,3.5,329,948,999999,26,999999,999999
C3527,673527,40.6944,107.2572,2021,7,20,10,3.9,150,0,0,8.9,129,944,999999,32.1,999999,999999
O6164,796164,33.7258,112.9239,2021,7,20,10,0.4,99,7,0,6.6,147,901,999999,25.1,999999,999999
C3027,673027,39.9,109.95,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,27.9,999999,999999
O4821,794821,33.9531,112.3756,2021,7,20,10,999999,999999,7.3,0,999999,999999,999999,999999,999999,999999,999999
O2989,792989,34.4092,113.6756,2021,7,20,10,1.6,53,3.7,0,5.3,116,951,1005.4,26,100,26
C3014,673014,40.1928,110.9689,2021,7,20,10,5.2,236,0,0,9.5,230,947,1005.2,31.6,40,16.4
O5111,795111,34.7164,113.7356,2021,7,20,10,1.3,282,0,0,7.9,318,903,1005.4,23.2,97,22.7
O4424,794424,34.7117,111.767,2021,7,20,10,999999,999999,2.4,0,999999,999999,999999,999999,999999,999999,999999
O3014,793014,35.8817,113.6942,2021,7,20,10,999999,999999,7.7,0,999999,999999,999999,999999,999999,999999,999999
C2639,672639,40.8133,112.5661,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O3085,793085,36.1067,114.3578,2021,7,20,10,999999,999999,1.4,0,999999,999999,999999,999999,999999,999999,999999
B7515,667515,36.9839,112.6694,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,21.5,999999,999999
C3161,673161,39.8722,109.4578,2021,7,20,10,5.2,157,0,0,9.3,144,908,999.3,28.7,38,13
C2662,672662,41.9831,111.9103,2021,7,20,10,5.9,190,0,0,8.7,196,943,1004.8,26.8,48,14.9
C3092,673092,39.5589,108.9564,2021,7,20,10,8.1,133,0,0,14.6,121,929,1004.3,26.6,44,13.4
C2394,672394,43.8489,113.7392,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,32.6,999999,999999
O4018,794018,35.2417,112.9278,2021,7,20,10,999999,999999,7.5,0,999999,999999,999999,999999,999999,999999,999999
O3004,793004,35.9147,113.9414,2021,7,20,10,0.4,288,11.3,0,2,259,951,999999,20.4,999999,999999
C2289,672289,43.3517,111.8525,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,34.7,999999,999999
O3873,793873,34.9644,114.3158,2021,7,20,10,999999,999999,2.2,0,999999,999999,999999,999999,999999,999999,999999
O4150,794150,35.2436,113.5242,2021,7,20,10,6.2,50,5.2,0,12.7,41,903,999999,21.8,98,21.5
C3067,673067,39.3669,109.3669,2021,7,20,10,6.8,247,0,0,8.3,247,953,999999,28.1,999999,999999
O5481,795481,34.3589,114.9114,2021,7,20,10,0,999017,0,0,0,999017,901,999999,27.6,999999,999999
B5728,665728,38.5697,113.2417,2021,7,20,10,4,155,0,0,8.2,148,917,1011.7,23.8,71,18.2
O3556,793556,35.7919,113.5919,2021,7,20,10,999999,999999,7.8,0,999999,999999,999999,999999,999999,999999,999999
C2599,672599,41.7753,113.1372,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C3656,673656,41.2619,107.0642,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O3521,793521,35.8858,114.1058,2021,7,20,10,999999,999999,17.4,0,999999,999999,999999,999999,999999,999999,999999
O2385,792385,33.1997,113.3972,2021,7,20,10,1,38,0,0,3.5,85,936,999999,28.6,999999,999999
B7286,667286,36.1514,111.1928,2021,7,20,10,3.2,96,0,0,9.5,64,916,1010.3,21.2,71,15.7
O2097,792097,35.13,114.26,2021,7,20,10,4.9,28,3.8,0,10.2,26,919,999999,23.6,999999,999999
57022,57022,34.6833,107.7833,2021,7,20,10,2,96,0,0,4.2,135,914,1005.4,24.2,78,20.1
B7845,667845,36.2517,113.2981,2021,7,20,10,999999,999999,2.2,0,999999,999999,999999,999999,17.9,999999,999999
B5650,665650,38.9067,111.7858,2021,7,20,10,4.1,117,0,0,9.1,130,923,1011.2,24,53,13.8
O3862,793862,34.9653,114.6608,2021,7,20,10,1.9,24,0.8,0,8.1,52,951,999999,24.6,999999,999999
O6728,796728,33.5575,114.6295,2021,7,20,10,2.3,86,0,0,6.3,99,902,999999,28.9,999999,999999
O5272,795272,34.8969,114.8558,2021,7,20,10,3.4,30,0.3,0,7.3,25,905,999999,25.4,999999,999999
C2595,672595,41.925,113.2061,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C3145,673145,38.53,107.4789,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,30.4,999999,999999
53771,53771,37.415,112.0481,2021,7,20,10,3.3,54,0,0,7.5,59,942,1007.9,25.7,67,19.1
C2638,672638,40.9172,112.6533,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
54640,54640,36.8903,114.8728,2021,7,20,10,1.1,295,0.2,0,4.1,319,924,1009.6,26.2,100,26.2
C3512,673512,40.4058,106.4722,2021,7,20,10,6.3,130,0,0,12,118,928,999.6,31.6,35,14.3
C2290,672290,43.4625,112.307,2021,7,20,10,0,999017,0,0,0,999017,901,999999,34.5,999999,999999
C2190,672190,45.0244,114.4095,2021,7,20,10,0,999017,0,0,0,999017,901,999999,27.6,999999,999999
53975,53975,35.4886,112.4106,2021,7,20,10,1.3,9,6.5,0,2.2,289,922,1008.7,20.5,99,20.3
C2582,672582,40.4953,113.0672,2021,7,20,10,2.6,94,0,0,4.8,159,930,999999,24.8,999999,999999
C4061,674061,41.3417,111.3233,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
53983,53983,35.0269,114.4117,2021,7,20,10,1.7,18,3.1,0,7.1,55,927,1007.1,23.7,100,23.7
C2234,672234,42.8647,113.4067,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,33.4,999999,999999
C2701,672701,41.7294,113.4711,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B5463,665463,39.1858,111.5069,2021,7,20,10,5.2,199,0,0,9.2,179,924,1008.1,26.8,50,15.5
B5481,665481,39.1128,113.9328,2021,7,20,10,2.2,113,0,0,6.2,102,911,1010.1,24.6,69,18.5
B8487,668487,35.3619,112.4933,2021,7,20,10,2.2,335,19.8,0,5.6,18,910,1009.3,19.2,99,19
C2363,672363,42.4047,113.9883,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,28.9,999999,999999
C2134,672134,43.67,111.9917,2021,7,20,10,2.9,159,0,0,7.2,104,952,999999,34.7,999999,999999
C2569,672569,41.7936,114.1156,2021,7,20,10,4.8,182,0,0,7.9,202,951,999999,30.7,999999,999999
C5029,675029,39.7583,106.6958,2021,7,20,10,9.2,142,0,0,15,158,915,998.2,33.2,30,13.3
C2210,672210,43.2961,114.2361,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,33.3,999999,999999
C7725,677725,39.6431,106.7781,2021,7,20,10,6,145,0,0,15.1,156,902,997.7,31.7,36,14.8
C4120,674120,40.5581,109.9856,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B5751,665751,38.3128,112.6958,2021,7,20,10,0,999017,0,0,1,292,931,999999,23,999999,999999
C5003,675003,42.0106,101.0019,2021,7,20,10,5.3,136,0,0,8.2,137,919,991,39.3,13,5.8
Y6363,896363,42.0236,91.9433,2021,7,20,10,0,999017,0,0,0,999017,901,1000.6,28.8,29,9
C2291,672291,43.3994,111.602,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,35.2,999999,999999
51581,51581,42.85,90.2333,2021,7,20,10,0.8,90,0,0,2.5,250,902,998,37.5,23,12.9
C4038,674038,40.9144,110.3308,2021,7,20,10,4.1,145,0,0,7.2,160,948,1004.1,27.8,36,11.4
C2482,672482,43.5183,112.5803,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,34.4,999999,999999
53343,53343,41.7667,109.9667,2021,7,20,10,4.8,163,0,0,8.4,187,937,1003.5,27.7,39,12.5
C4069,674069,41.38,110.21,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C2238,672238,42.9886,112.4528,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,34.1,999999,999999
53775,53775,37.4233,112.5933,2021,7,20,10,2.5,94,0,0,7.2,91,903,1006.2,26,56,16.5
C4605,674605,40.88,112.0303,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C2606,672606,41.5889,112.2778,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C4597,674597,40.8875,111.6483,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C4627,674627,39.7525,111.8617,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C8644,678644,38.6631,108.7197,2021,7,20,10,8.6,147,0,0,12.6,127,906,1004.2,26.2,51,15.3
C2608,672608,41.6436,112.4483,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C3298,673298,39.4072,110.415,2021,7,20,10,5.2,137,0,0,9.2,155,936,999.7,28.7,34,11.3
S8461,838461,33.5167,103.8833,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C4041,674041,40.7117,110.6783,2021,7,20,10,2.3,120,0,0,8.4,110,920,1001.7,28,41,13.5
C4093,674093,40.6997,109.795,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
57029,57029,34.4875,108.4517,2021,7,20,10,3.1,79,0,0,7.8,94,908,1004.4,27.2,76,22.6
51802,51802,38.9333,76.1667,2021,7,20,10,1.4,108,0,0,2.6,117,958,1003.1,24.1,43,10.8
W2055,872055,39.4,99.75,2021,7,20,10,2.2,319,0,0,4.6,81,923,999999,32.4,999999,999999
B7680,667680,36.2917,113.2647,2021,7,20,10,3.3,62,1.5,0,9.3,83,935,999999,18.2,999999,999999
51704,51704,39.7306,76.2219,2021,7,20,10,0.5,196,0,0,2.1,94,913,1002.3,24.4,48,12.7
56067,56067,33.4333,101.4833,2021,7,20,10,3,159,0,0,6.3,156,943,998.6,19.1,43,6.2
52533,52533,39.7711,98.4869,2021,7,20,10,3.9,344,0,0,7.2,341,908,994.5,32.2,28,11.4
V6805,866805,33.4072,107.8583,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,27.2,999999,999999
51636,51636,41.55,82.65,2021,7,20,10,1.2,311,0,0,4.3,343,927,1001,28.2,42,14.1
B0267,660267,36.7206,114.7019,2021,7,20,10,1.8,324,0.2,0,2.7,324,904,999999,26.2,999999,999999
X1009,881009,35.8528,102.4664,2021,7,20,10,2.8,106,0,0,10.9,130,928,992.6,30.7,31,11.6
B1261,661261,38.0842,114.8853,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,29.1,999999,999999
B0359,660359,39.0917,114.6042,2021,7,20,10,999999,999999,9.3,0,999999,999999,999999,999999,999999,999999,999999
B7681,667681,36.3247,113.2803,2021,7,20,10,2.1,56,1.5,0,5.3,89,937,999999,17.4,999999,999999
V4624,864624,33.3444,110.2617,2021,7,20,10,1.5,6,0.1,0,4.6,25,920,999999,22.6,999999,999999
B2439,662439,40.0972,114.6603,2021,7,20,10,999999,999999,999999,7,7.2,209,903,1004.3,26.7,55,16.9
B7860,667860,36.1856,113.4011,2021,7,20,10,999999,999999,2.1,0,999999,999999,999999,999999,999999,999999,999999
B3333,663333,40.3261,114.9936,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B2943,662943,40.71,114.3081,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B0298,660298,38.7872,114.4258,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B0547,660547,37.1961,114.102,2021,7,20,10,999999,999999,0.2,0,999999,999999,999999,999999,24,999999,999999
X2077,882077,36.2331,95.2742,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,23.9,999999,999999
B0204,660204,36.4622,113.8797,2021,7,20,10,0,999017,0.9,0,1.6,318,906,999999,20.9,999999,999999
B0703,660703,37.1994,114.9667,2021,7,20,10,1,247,0,0,2.6,251,924,999999,26.8,999999,999999
B0533,660533,37.1928,114.3364,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,25.9,999999,999999
B0433,660433,36.4881,113.6753,2021,7,20,10,999999,999999,1.7,0,999999,999999,999999,999999,999999,999999,999999
B1033,661033,37.9556,114.525,2021,7,20,10,0.2,999017,0,0,3.8,335,932,999999,27.7,999999,999999
B1253,661253,36.9458,114.3225,2021,7,20,10,2.5,280,0.4,0,3.3,283,950,1007.5,25.1,96,24.4
B3353,663353,40.7194,114.3883,2021,7,20,10,999999,999999,0.1,0,999999,999999,999999,999999,999999,999999,999999
B0785,660785,37.4806,114.2556,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,25.6,999999,999999
B1946,661946,37.0103,113.8594,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,19.1,999999,999999
B1947,661947,36.9772,113.8047,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,17.3,999999,999999
B1237,661237,37.9086,114.4031,2021,7,20,10,2.1,315,0,0,6.7,345,931,999999,25.3,999999,999999
B0642,660642,36.9806,114.9114,2021,7,20,10,999999,999999,0.3,0,999999,999999,999999,999999,25.9,999999,999999
B0733,660733,37.2258,114.4775,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,26.9,999999,999999
B5782,665782,38.5589,112.8683,2021,7,20,10,1.5,62,0,0,4.7,67,933,1010.4,23.8,70,18
B0824,660824,37.3897,114.5731,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,27.9,999999,999999
B1010,661010,38.0425,114.4872,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,25.9,999999,999999
B0727,660727,37.2972,114.3506,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,26.7,999999,999999
B5705,665705,38.8447,112.8153,2021,7,20,10,1.9,230,0,0,6,210,902,999999,25.8,999999,999999
B2950,662950,40.6647,114.4989,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B0125,660125,36.3817,114.7206,2021,7,20,10,0,999017,0.1,0,1.9,183,925,999999,25.7,999999,999999
B0855,660855,38.4706,113.7525,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B0871,660871,38.6119,114.2656,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B0880,660880,37.6736,114.1858,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B0928,660928,37.4286,114.6025,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B7342,667342,36.0131,110.9811,2021,7,20,10,3.1,80,0,0,12.5,115,951,1010.8,20.9,70,15.2
W3462,873462,36.0886,103.7975,2021,7,20,10,0,999017,0,0,0,999017,905,999999,31.7,23,999999
W8037,878037,36.2233,107.7781,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,28.6,999999,999999
Y4114,894114,44.5461,86.6694,2021,7,20,10,1.3,249,0,0,5.4,68,923,999.1,37.5,16,7.4
Q2455,812455,33.1208,110.5503,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
Q2445,812445,33.0858,110.4178,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B7587,667587,36.4436,112.4042,2021,7,20,10,1.3,48,0,0,7.4,48,917,999999,19.3,84,999999
O7310,797310,33.4931,112.6583,2021,7,20,10,1.5,213,0,0,4.1,211,908,999999,28.5,999999,999999
O2274,792274,34.2756,114.2581,2021,7,20,10,1.9,85,0,0,5.2,116,909,999999,26.6,999999,999999
O4830,794830,34.1131,112.3978,2021,7,20,10,1.3,290,0,0,2.2,259,906,999999,23.7,999999,999999
O4489,794489,34.3653,111.7247,2021,7,20,10,1.7,70,0.7,0,4.7,40,908,1006.5,21.4,999999,999999
O6541,796541,34.1064,114.4906,2021,7,20,10,3.5,84,0,0,6.8,102,909,999999,28.6,89,26.6
O2008,792008,36.0931,114.6064,2021,7,20,10,2.4,35,2.3,0,4.6,343,904,999999,24.5,999999,999999
O4703,794703,34.9103,112.2975,2021,7,20,10,1.9,0,2.3,0,5.5,0,942,999999,999999,999999,999999
O3182,793182,35.3131,114.4225,2021,7,20,10,3.1,348,3.9,0,7.6,4,948,999999,22.2,999999,999999
O7011,797011,33.1931,111.7075,2021,7,20,10,2.8,123,0,0,7.7,108,917,999999,999999,999999,999999
O5322,795322,34.3708,114.6733,2021,7,20,10,5.7,64,2.2,0,8.3,88,934,999999,26.9,999999,999999
O2821,792821,34.4517,113.7167,2021,7,20,10,2,93,2.4,0,5.7,60,932,1004.8,26,92,24.6
O3219,793219,35.6739,114.7778,2021,7,20,10,1.6,13,3.2,0,6.3,28,913,1008.7,24.3,100,24.3
W6101,876101,33.9631,104.4194,2021,7,20,10,3,277,0,0,10,236,945,999999,25.5,57,999999
O3225,793225,35.4242,114.7811,2021,7,20,10,2.2,15,2.9,0,3.9,321,1000,1009.5,24.6,100,24.6
O2668,792668,35.2006,113.1672,2021,7,20,10,4,18,4.4,0,10.9,354,903,1008.2,22.2,89,20.3
O2413,792413,33.7092,114.0375,2021,7,20,10,2.1,106,0.3,0,4.3,80,902,999999,27.7,999999,999999
O2994,792994,34.5603,113.5108,2021,7,20,10,0,999017,14.6,0,0,999017,901,1004.5,23.1,100,23.1
W2022,872022,38.7833,100.4,2021,7,20,10,1.9,337,0,0,5.7,312,912,999999,32.6,999999,999999
O2651,792651,35.1286,112.2169,2021,7,20,10,1.1,186,11.9,0,5.7,264,935,1006.8,20.5,98,20.2
O6223,796223,33.9353,112.8047,2021,7,20,10,0.1,999017,14.4,0,12.3,224,947,1006.2,23,99,22.8
O7736,797736,33.0606,113.3075,2021,7,20,10,1.5,144,0,0,2.4,133,932,1004.1,28.1,91,26.5
O2399,792399,33.5967,113.7639,2021,7,20,10,0.4,83,5.4,0,2.9,241,914,1003.4,27.2,90,25.4
X2009,882009,37.0028,98.8414,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,23,999999,999999
V2119,862119,39.3653,111.1417,2021,7,20,10,999999,999999,0,0,999999,999999,0,999999,32.9,999999,999999
W2559,872559,37.9133,102.7225,2021,7,20,10,5.3,91,0,0,10.4,87,943,999999,34.9,999999,999999
W2050,872050,39.0789,100.2756,2021,7,20,10,3.9,337,0,0,7.5,329,934,999999,33.7,23,999999
W6006,876006,34.3833,105.4333,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,27.5,999999,999999
W8046,878046,35.4042,108.0031,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,24.3,999999,999999
C5018,675018,40.8392,105.1781,2021,7,20,10,11,135,0,0,14.9,138,912,995,33.7,25,11
Q2422,812422,33.0975,110.2625,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,29.4,999999,999999
O2687,792687,34.7456,112.015,2021,7,20,10,0.6,232,2.8,0,1.7,281,925,1010.5,22.1,98,21.8
O2462,792462,33.6431,114.6881,2021,7,20,10,1.6,85,0,0,4.6,96,911,1004,29.5,100,29.5
W6081,876081,34.3261,105.1406,2021,7,20,10,1.7,115,0,0,4.7,143,949,999999,27.1,55,999999
W7102,877102,35.5036,106.8353,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,26.5,999999,999999
Y8966,898966,38.7797,75.6364,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,20.9,999999,999999
B5216,665216,39.3872,114.0497,2021,7,20,10,2.3,231,0.1,0,6.5,204,902,1010.4,24.6,64,17.4
X0029,880029,36.6631,101.2061,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C8455,678455,40.4344,110.525,2021,7,20,10,3.9,56,0,0,6.5,45,933,1003.9,29.4,48,17.2
X4029,884029,37.9517,100.9367,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
X1034,881034,36.1853,102.7097,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O5293,795293,34.3086,114.6722,2021,7,20,10,3.2,53,0.1,0,8.8,42,939,1005.9,27.4,99,27.2
X5046,885046,35.3956,101.96,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,29.5,999999,999999
O4901,794901,34.6886,113.2064,2021,7,20,10,0.1,999017,46.2,0,4.4,312,922,999999,22.1,999999,999999
X5050,885050,35.6733,101.9953,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,29.8,999999,999999
X3047,883047,36.0583,101.3069,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
X1037,881037,36.3175,102.7019,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
X3030,883030,35.5019,100.0789,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
X4059,884059,37.4703,100.2492,2021,7,20,10,2,119,0,0,5.6,110,919,999999,18.5,45,999999
X2081,882081,38.1839,97.5939,2021,7,20,10,11.1,102,0,0,13.1,99,929,999999,17.5,39,999999
B1952,661952,38.9944,112.2858,2021,7,20,10,0.8,175,0,0,6.8,153,907,999999,999999,999999,999999
B1953,661953,38.9364,112.4953,2021,7,20,10,1,109,0,0,4.1,183,914,999999,999999,999999,999999
B3146,663146,40.7322,114.6222,2021,7,20,10,2.9,102,0,0,7.1,111,905,999999,26.8,999999,999999
B3149,663149,40.7847,114.5208,2021,7,20,10,5.1,103,0,0,9.3,100,939,999999,27.1,999999,999999
B3214,663214,41.0744,113.9606,2021,7,20,10,3.1,204,0,0,7.9,190,947,999999,25.2,999999,999999
B0181,660181,36.6233,114.7739,2021,7,20,10,1.6,339,0,0,3.4,334,924,999999,25.8,999999,999999
B3045,663045,40.1428,114.4919,2021,7,20,10,2.9,163,0,0,5.4,187,915,1007.7,28,51,16.9
B3231,663231,41.3383,114.5217,2021,7,20,10,4.9,182,0,0,8.8,157,942,1008.1,25.5,57,16.4
B0861,660861,38.3486,113.6861,2021,7,20,10,0.5,252,0,0,0.9,265,952,1010,24.1,98,23.8
B0709,660709,37.3022,114.9542,2021,7,20,10,1.3,244,0,0,2.1,261,933,999999,28.3,999999,999999
B2288,662288,40.6981,114.5181,2021,7,20,10,4.1,72,0,0,7.8,69,957,999999,26.9,999999,999999
